Umlauf,Dienste,Linie,Fahrtnummer,Betriebstage,Planungsbedingung,Typ,Fahrtart,Fahrzeugtypgruppe,Fahrzeugtyp,Beschreibung,von,Startzeit,von (Beschreibung),nach,Endzeit,nach (Beschreibung),Dauer,Meter,_source_order,start_min,end_min,dur_min,vehicle_type,consumption_wh_per_m,battery_capacity_kwh,trip_energy_kwh,_vehicle_fallback,start_hhmm,end_hhmm
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFN_BP","14:40:00","Wels Hbf (Neustadt) ^953 BP","OWBFNEU1","14:40:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:00:00","0","1963","880","880","0","LB12","1.2","450","0","false","14:40","14:40"
"OW27EC1","OW20EC1","701450","7014122","Alle Mo-Fr","","L","L","LB","LB12","","OWBFNEU1","14:40:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWEMAUN1","14:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","00:18:00","7580","1964","880","898","18","LB12","1.2","450","9.096","false","14:40","14:58"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEMAUN1","14:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","OWEMU_BP","14:58:00","Wels Marchtrenker Straße/Unterhart BP","00:00:00","0","1965","898","898","0","LB12","1.2","450","0","false","14:58","14:58"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEMU_BP","14:58:00","Wels Marchtrenker Straße/Unterhart BP","OWEMAUN2","14:58:00","Wels Marchtrenker Straße/Unterhart, Mast 2","00:00:00","0","1966","898","898","0","LB12","1.2","450","0","false","14:58","14:58"
"OW27EC1","OW20EC1","701450","7014125","Alle Mo-Fr","","L","L","LB","LB12","","OWEMAUN2","14:58:00","Wels Marchtrenker Straße/Unterhart, Mast 2","OWBFNEU1","15:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:21:00","6840","1967","898","919","21","LB12","1.2","450","8.208","false","14:58","15:19"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFNEU1","15:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWBFN_BP","15:19:00","Wels Hbf (Neustadt) ^953 BP","00:00:00","0","1968","919","919","0","LB12","1.2","450","0","false","15:19","15:19"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFN_BP","15:19:00","Wels Hbf (Neustadt) ^953 BP","OWBFNEU1","15:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:00:00","0","1969","919","919","0","LB12","1.2","450","0","false","15:19","15:19"
"OW27EC1","OW20EC1","701350","7013124","Alle Mo-Fr","","L","L","LB","LB12","","OWBFNEU1","15:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWETAG1","15:29:00","Wels ROLA-Terminal, Mast 1","00:10:00","4990","1970","919","929","10","LB12","1.2","450","5.988","false","15:19","15:29"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWETAG1","15:29:00","Wels ROLA-Terminal, Mast 1","OWETA_BP","15:29:00","Wels ROLA-Terminal BP","00:00:00","0","1971","929","929","0","LB12","1.2","450","0","false","15:29","15:29"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWETA_BP","15:30:00","Wels ROLA-Terminal BP","OWETAG1","15:30:00","Wels ROLA-Terminal, Mast 1","00:00:00","0","1972","930","930","0","LB12","1.2","450","0","false","15:30","15:30"
"OW27EC1","OW20EC1","701350","7013125","Alle Mo-Fr","","L","L","LB","LB12","","OWETAG1","15:30:00","Wels ROLA-Terminal, Mast 1","OWBFNEU2","15:40:00","Wels Hbf (Neustadt) ^953, Bussteig D2","00:10:00","4740","1973","930","940","10","LB12","1.2","450","5.688","false","15:30","15:40"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFNEU2","15:40:00","Wels Hbf (Neustadt) ^953, Bussteig D2","OWBFN_BP","15:40:00","Wels Hbf (Neustadt) ^953 BP","00:00:00","0","1974","940","940","0","LB12","1.2","450","0","false","15:40","15:40"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFN_BP","15:40:00","Wels Hbf (Neustadt) ^953 BP","OWBFNEU1","15:40:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:00:00","0","1975","940","940","0","LB12","1.2","450","0","false","15:40","15:40"
"OW27EC1","OW20EC1","701450","7014124","Alle Mo-Fr","","L","L","LB","LB12","","OWBFNEU1","15:40:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWEMAUN1","15:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","00:18:00","7580","1976","940","958","18","LB12","1.2","450","9.096","false","15:40","15:58"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEMAUN1","15:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","OWEMU_BP","15:58:00","Wels Marchtrenker Straße/Unterhart BP","00:00:00","0","1977","958","958","0","LB12","1.2","450","0","false","15:58","15:58"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEMU_BP","15:58:00","Wels Marchtrenker Straße/Unterhart BP","OWEMAUN2","15:58:00","Wels Marchtrenker Straße/Unterhart, Mast 2","00:00:00","0","1978","958","958","0","LB12","1.2","450","0","false","15:58","15:58"
"OW27EC1","OW20EC1","701450","7014127","Alle Mo-Fr","","L","L","LB","LB12","","OWEMAUN2","15:58:00","Wels Marchtrenker Straße/Unterhart, Mast 2","OWBFNEU1","16:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:21:00","6840","1979","958","979","21","LB12","1.2","450","8.208","false","15:58","16:19"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFNEU1","16:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWBFN_BP","16:19:00","Wels Hbf (Neustadt) ^953 BP","00:00:00","0","1980","979","979","0","LB12","1.2","450","0","false","16:19","16:19"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFN_BP","16:19:00","Wels Hbf (Neustadt) ^953 BP","OWBFNEU1","16:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:00:00","0","1981","979","979","0","LB12","1.2","450","0","false","16:19","16:19"
"OW27EC1","OW20EC1","701350","7013126","Alle Mo-Fr","","L","L","LB","LB12","","OWBFNEU1","16:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWETAG1","16:29:00","Wels ROLA-Terminal, Mast 1","00:10:00","4990","1982","979","989","10","LB12","1.2","450","5.988","false","16:19","16:29"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWETAG1","16:29:00","Wels ROLA-Terminal, Mast 1","OWETA_BP","16:29:00","Wels ROLA-Terminal BP","00:00:00","0","1983","989","989","0","LB12","1.2","450","0","false","16:29","16:29"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWETA_BP","16:30:00","Wels ROLA-Terminal BP","OWETAG1","16:30:00","Wels ROLA-Terminal, Mast 1","00:00:00","0","1984","990","990","0","LB12","1.2","450","0","false","16:30","16:30"
"OW27EC1","OW20EC1","701350","7013127","Alle Mo-Fr","","L","L","LB","LB12","","OWETAG1","16:30:00","Wels ROLA-Terminal, Mast 1","OWBFNEU2","16:40:00","Wels Hbf (Neustadt) ^953, Bussteig D2","00:10:00","4740","1985","990","1000","10","LB12","1.2","450","5.688","false","16:30","16:40"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFNEU2","16:40:00","Wels Hbf (Neustadt) ^953, Bussteig D2","OWBFN_BP","16:40:00","Wels Hbf (Neustadt) ^953 BP","00:00:00","0","1986","1000","1000","0","LB12","1.2","450","0","false","16:40","16:40"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","B","","LB","LB12","","OWBFN_BP","16:40:00","Wels Hbf (Neustadt) ^953 BP","OWEVS_BP","16:48:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","00:08:00","3200","1987","1000","1008","8","LB12","1.2","450","3.84","false","16:40","16:48"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVS_BP","17:25:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","OWEVWS1","17:25:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","00:00:00","0","1988","1045","1045","0","LB12","1.2","450","0","false","17:25","17:25"
"OW27EC1","OW20EC1","700650","7006112","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEVWS1","17:25:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","OWENEI1","17:50:00","Wels Neinergutstraße, Mast 1","00:25:00","11880","1989","1045","1070","25","LB12","1.2","450","14.256","false","17:25","17:50"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWENEI1","17:50:00","Wels Neinergutstraße, Mast 1","OWNE_BP","17:50:00","Wels Neinergutstraße BP","00:00:00","0","1990","1070","1070","0","LB12","1.2","450","0","false","17:50","17:50"
"OW27EC1","OW20EC1","","","Alle Mo-Fr","OSchule","A","","LB","LB12","","OWNE_BP","17:50:00","Wels Neinergutstraße BP","OWELS_A","17:56:00","VS Wels A","00:06:00","2600","1991","1070","1076","6","LB12","1.2","450","3.12","false","17:50","17:56"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","E","","LB","LB12","","OWELS_E","06:50:00","VS Wels E","OWEBP_BP","06:53:00","Wels Porzellangasse BP","00:03:00","1137","1992","410","413","3","LB12","1.2","450","1.3644","false","06:50","06:53"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEBP_BP","06:53:00","Wels Porzellangasse BP","OWEBIPO2","06:53:00","Wels Porzellangasse, Mast 2","00:00:00","0","1993","413","413","0","LB12","1.2","450","0","false","06:53","06:53"
"OW28EC1","OW24EC1","700250","7002113","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEBIPO2","06:53:00","Wels Porzellangasse, Mast 2","OWEFLE2","06:56:00","Wels Flemingstraße, Mast 2","00:03:00","800","1994","413","416","3","LB12","1.2","450","0.96","false","06:53","06:56"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEFLE2","06:56:00","Wels Flemingstraße, Mast 2","OWEFS_BP","06:56:00","Wels Flemingstraße BP","00:00:00","0","1995","416","416","0","LB12","1.2","450","0","false","06:56","06:56"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEFS_BP","06:57:00","Wels Flemingstraße BP","OWEFLE1","06:57:00","Wels Flemingstraße, Mast 1","00:00:00","0","1996","417","417","0","LB12","1.2","450","0","false","06:57","06:57"
"OW28EC1","OW24EC1","700250","7002112","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEFLE1","06:57:00","Wels Flemingstraße, Mast 1","OWEKJ1","07:07:00","Wels Kaiser-Josef-Platz (Rainerstraße), Mast 1","00:10:00","3200","1997","417","427","10","LB12","1.2","450","3.84","false","06:57","07:07"
"OW28EC1","OW24EC1","","7006105","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEKJ1","07:07:00","Wels Kaiser-Josef-Platz (Rainerstraße), Mast 1","OWEKJ_BP","07:07:00","Wels Kaiser-Josef-Platz (Rainerstraße) BP","00:00:00","0","1998","427","427","0","LB12","1.2","450","0","false","07:07","07:07"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","B","","LB","LB12","","OWEKJ_BP","07:07:00","Wels Kaiser-Josef-Platz (Rainerstraße) BP","OWESB_BP","07:14:00","Wels Styriasiedlung (Billrothstraße) BP","00:07:00","2350","1999","427","434","7","LB12","1.2","450","2.82","false","07:07","07:14"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWESB_BP","07:15:00","Wels Styriasiedlung (Billrothstraße) BP","OWESBI1","07:15:00","Wels Styriasiedlung (Billrothstraße), Mast 1","00:00:00","0","2000","435","435","0","LB12","1.2","450","0","false","07:15","07:15"
"OW28EC1","OW24EC1","700250","7002123","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWESBI1","07:15:00","Wels Styriasiedlung (Billrothstraße), Mast 1","OWEFLE2","07:16:00","Wels Flemingstraße, Mast 2","00:01:00","250","2001","435","436","1","LB12","1.2","450","0.3","false","07:15","07:16"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEFLE2","07:16:00","Wels Flemingstraße, Mast 2","OWEFS_BP","07:16:00","Wels Flemingstraße BP","00:00:00","0","2002","436","436","0","LB12","1.2","450","0","false","07:16","07:16"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEFS_BP","07:16:00","Wels Flemingstraße BP","OWEFLE1","07:16:00","Wels Flemingstraße, Mast 1","00:00:00","0","2003","436","436","0","LB12","1.2","450","0","false","07:16","07:16"
"OW28EC1","OW24EC1","700250","7002120","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEFLE1","07:16:00","Wels Flemingstraße, Mast 1","OWERÖS1","07:19:00","Wels Spöttlsiedlung, Mast 1","00:03:00","1040","2004","436","439","3","LB12","1.2","450","1.248","false","07:16","07:19"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWERÖS1","07:19:00","Wels Spöttlsiedlung, Mast 1","OWERS_BP","07:19:00","Wels Spöttlsiedlung BP","00:00:00","0","2005","439","439","0","LB12","1.2","450","0","false","07:19","07:19"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","B","","LB","LB12","","OWERS_BP","07:19:00","Wels Spöttlsiedlung BP","OWZE_BP","07:21:00","Wels Zellerstraße BP","00:02:00","1500","2006","439","441","2","LB12","1.2","450","1.8","false","07:19","07:21"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWZE_BP","07:21:00","Wels Zellerstraße BP","OWEZE1","07:21:00","Wels Zellerstraße, Mast 1","00:00:00","0","2007","441","441","0","LB12","1.2","450","0","false","07:21","07:21"
"OW28EC1","OW24EC1","700450","7004118","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEZE1","07:21:00","Wels Zellerstraße, Mast 1","OWEGYMW1","07:25:00","Wels Wallerer Straße/Schulzentrum, Mast 1","00:04:00","1730","2008","441","445","4","LB12","1.2","450","2.076","false","07:21","07:25"
"OW28EC1","OW24EC1","","7006105","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEGYMW1","07:25:00","Wels Wallerer Straße/Schulzentrum, Mast 1","OWLSY_BP","07:25:00","Wels Wallerer Straße/Schulzentrum BP","00:00:00","0","2009","445","445","0","LB12","1.2","450","0","false","07:25","07:25"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","B","","LB","LB12","","OWLSY_BP","07:25:00","Wels Wallerer Straße/Schulzentrum BP","OWSTR_BP","07:29:00","Wels Straubingersiedlung BP","00:04:00","1600","2010","445","449","4","LB12","1.2","450","1.92","false","07:25","07:29"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWSTR_BP","07:30:00","Wels Straubingersiedlung BP","OWSTRS2","07:30:00","Wels Straubingersiedlung, Mast 2","00:00:00","0","2011","450","450","0","LB12","1.2","450","0","false","07:30","07:30"
"OW28EC1","OW24EC1","700950","7009107","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWSTRS2","07:30:00","Wels Straubingersiedlung, Mast 2","OWEGRSC2","07:37:00","Wels Grillparzerstraße/Schule, Mast 2","00:07:00","2210","2012","450","457","7","LB12","1.2","450","2.652","false","07:30","07:37"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEGRSC2","07:37:00","Wels Grillparzerstraße/Schule, Mast 2","OWEGS_BP","07:37:00","Wels Grillparzerstraße/Schule BP","00:00:00","0","2013","457","457","0","LB12","1.2","450","0","false","07:37","07:37"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","A","","LB","LB12","","OWNE_BP","07:37:00","Wels Grillparzerstraße/Schule BP","OWELS_A","07:45:00","VS Wels A","00:06:00","2600","2014","457","465","6","LB12","1.2","450","3.12","false","07:37","07:45"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","B","","LB","LB12","","OWEGS_BP","07:45:00","Wels Grillparzerstraße/Schule BP","OWEVS_BP","11:57:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","04:28:00","4171","2015","465","717","268","LB12","1.2","450","5.0052","false","07:45","11:57"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","E","","LB","LB12","","OWELS_E","11:57:00","VS Wels E","OWEBP_BP","12:05:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","00:03:00","1137","2016","717","725","3","LB12","1.2","450","1.3644","false","11:57","12:05"
"OW28EC1","OW24EC1","","7004118","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVS_BP","12:05:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","OWEVWS1","12:05:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","00:00:00","0","2017","725","725","0","LB12","1.2","450","0","false","12:05","12:05"
"OW28EC1","OW24EC1","700650","7006105","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEVWS1","12:05:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","OWEVWS2","12:39:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","00:34:00","15730","2018","725","759","34","LB12","1.2","450","18.876","false","12:05","12:39"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVWS2","12:39:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","OWEVS_BP","12:39:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","00:00:00","0","2019","759","759","0","LB12","1.2","450","0","false","12:39","12:39"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVS_BP","12:50:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","OWEVWS1","12:50:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","00:00:00","0","2020","770","770","0","LB12","1.2","450","0","false","12:50","12:50"
"OW28EC1","OW24EC1","700650","7006107","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEVWS1","12:50:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","OWEVWS2","13:24:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","00:34:00","15730","2021","770","804","34","LB12","1.2","450","18.876","false","12:50","13:24"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVWS2","13:24:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","OWEVS_BP","13:24:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","00:00:00","0","2022","804","804","0","LB12","1.2","450","0","false","13:24","13:24"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVS_BP","13:50:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","OWEVWS1","13:50:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","00:00:00","0","2023","830","830","0","LB12","1.2","450","0","false","13:50","13:50"
"OW28EC1","OW24EC1","700650","7006108","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEVWS1","13:50:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","OWEVWS2","14:24:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","00:34:00","15730","2024","830","864","34","LB12","1.2","450","18.876","false","13:50","14:24"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVWS2","14:24:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","OWEVS_BP","14:24:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","00:00:00","0","2025","864","864","0","LB12","1.2","450","0","false","14:24","14:24"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVS_BP","14:40:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","OWEVWS1","14:40:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","00:00:00","0","2026","880","880","0","LB12","1.2","450","0","false","14:40","14:40"
"OW28EC1","OW24EC1","700650","7006109","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEVWS1","14:40:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","OWEVWS2","15:14:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","00:34:00","15730","2027","880","914","34","LB12","1.2","450","18.876","false","14:40","15:14"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVWS2","15:14:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 2","OWEVS_BP","15:14:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","00:00:00","0","2028","914","914","0","LB12","1.2","450","0","false","15:14","15:14"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEVS_BP","15:45:00","Wels Vogelweide Schule (Johann-Strauß-Straße) BP","OWEVWS1","15:45:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","00:00:00","0","2029","945","945","0","LB12","1.2","450","0","false","15:45","15:45"
"OW28EC1","OW24EC1","700650","7006110","Alle Mo-Fr","OSchule","L","L","LB","LB12","","OWEVWS1","15:45:00","Wels Vogelweide Schule (Johann-Strauß-Straße), Mast 1","OWENEI1","16:10:00","Wels Neinergutstraße, Mast 1","00:25:00","11880","2030","945","970","25","LB12","1.2","450","14.256","false","15:45","16:10"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWENEI1","16:10:00","Wels Neinergutstraße, Mast 1","OWNE_BP","16:10:00","Wels Neinergutstraße BP","00:00:00","0","2031","970","970","0","LB12","1.2","450","0","false","16:10","16:10"
"OW28EC1","OW24EC1","","","Alle Mo-Fr","OSchule","A","","LB","LB12","","OWNE_BP","16:10:00","Wels Neinergutstraße BP","OWELS_A","16:16:00","VS Wels A","00:06:00","2600","2032","970","976","6","LB12","1.2","450","3.12","false","16:10","16:16"
"OW30EC1","OW14EC1","","","Alle Mo-Fr","OSchule","E","","LB","LB12","","OWELS_E","06:06:00","VS Wels E","ONIWG_BP","06:23:00","Buchkirchen Niederlaab BP","00:17:00","9933","2093","366","383","17","LB12","1.2","450","11.9196","false","06:06","06:23"
"OW30EC1","OW14EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","ONIWG_BP","06:23:00","Buchkirchen Niederlaab BP","ONIWGH2","06:23:00","Buchkirchen Niederlaab, Mast 2","00:00:00","0","2094","383","383","0","LB12","1.2","450","0","false","06:23","06:23"
"OW30EC1","OW14EC1","700950","7009101","Alle Mo-Fr","OSchule","L","L","LB","LB12","","ONIWGH2","06:23:00","Buchkirchen Niederlaab, Mast 2","OWEPUBI2","06:50:00","Wels Puchberg, Mast 2","00:27:00","12360","2095","383","410","27","LB12","1.2","450","14.832","false","06:23","06:50"
"OW30EC1","OW14EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEPUBI2","06:50:00","Wels Puchberg, Mast 2","OWEPU_BP","06:50:00","Wels Puchberg BP","00:00:00","0","2096","410","410","0","LB12","1.2","450","0","false","06:50","06:50"
"OW30EC1","OW14EC1","","","Alle Mo-Fr","OSchule","B","","LB","LB12","","OWEPU_BP","06:50:00","Wels Puchberg BP","ONIWG_BP","06:57:00","Buchkirchen Niederlaab BP","00:07:00","5300","2097","410","417","7","LB12","1.2","450","6.36","false","06:50","06:57"
"OW30EC1","OW14EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","ONIWG_BP","06:59:00","Buchkirchen Niederlaab BP","ONIWGH2","06:59:00","Buchkirchen Niederlaab, Mast 2","00:00:00","0","2098","419","419","0","LB12","1.2","450","0","false","06:59","06:59"
